date,price
2011-01-13 11:30:00,111.0
2011-01-13 12:00:00,110.94
2011-01-13 12:30:00,110.96
2011-01-13 13:00:00,110.87
2011-01-13 13:30:00,110.94
2011-01-13 14:00:00,110.89
2011-01-13 14:30:00,110.8
2011-01-13 15:00:00,110.67
2011-01-13 15:30:00,110.56
2011-01-13 16:00:00,110.88
2011-01-14 10:00:00,111.06
2011-01-14 10:30:00,110.81
2011-01-14 11:00:00,111.09
2011-01-14 11:30:00,111.15
2011-01-14 12:00:00,111.18
2011-01-14 12:30:00,111.27
2011-01-14 13:00:00,111.28
2011-01-14 13:30:00,111.32
2011-01-14 14:00:00,111.54
2011-01-14 14:30:00,111.55
2011-01-14 15:00:00,111.51
2011-01-14 15:30:00,111.54
2011-01-14 16:00:00,111.64
2011-01-18 10:00:00,111.42
2011-01-18 10:30:00,111.7
2011-01-18 11:00:00,111.54
2011-01-18 11:30:00,111.69
2011-01-18 12:00:00,111.65
2011-01-18 12:30:00,111.59
2011-01-18 13:00:00,111.67
2011-01-18 13:30:00,111.75
2011-01-18 14:00:00,111.69
2011-01-18 14:30:00,111.83
2011-01-18 15:00:00,111.8
2011-01-18 15:30:00,111.8
2011-01-18 16:00:00,111.92
2011-01-19 10:00:00,111.44
2011-01-19 10:30:00,111.19
2011-01-19 11:00:00,111.16
2011-01-19 11:30:00,111.07
2011-01-19 12:00:00,111.1
2011-01-19 12:30:00,110.99
2011-01-19 13:00:00,110.86
2011-01-19 13:30:00,111.04
2011-01-19 14:00:00,110.97
2011-01-19 14:30:00,110.81
2011-01-19 15:00:00,110.64
2011-01-19 15:30:00,110.58
2011-01-19 16:00:00,110.75
2011-01-20 10:00:00,110.51
2011-01-20 10:30:00,110.14
2011-01-20 11:00:00,109.87
2011-01-20 11:30:00,109.85
2011-01-20 12:00:00,110.1
2011-01-20 12:30:00,110.24
2011-01-20 13:00:00,110.36
2011-01-20 13:30:00,110.25
2011-01-20 14:00:00,110.48
2011-01-20 14:30:00,110.68
2011-01-20 15:00:00,110.68
2011-01-20 15:30:00,110.44
2011-01-20 16:00:00,110.55
2011-01-21 10:00:00,111.46
2011-01-21 10:30:00,111.11
2011-01-21 11:00:00,111.06
2011-01-21 11:30:00,111.02
2011-01-21 12:00:00,110.82
2011-01-21 12:30:00,111.01
2011-01-21 13:00:00,110.85
2011-01-21 13:30:00,110.91
2011-01-21 14:00:00,111.0
2011-01-21 14:30:00,110.94
2011-01-21 15:00:00,110.97
2011-01-21 15:30:00,110.89
2011-01-21 16:00:00,110.83
2011-01-24 10:00:00,110.79
2011-01-24 10:30:00,110.94
2011-01-24 11:00:00,111.09
2011-01-24 11:30:00,111.31
2011-01-24 12:00:00,111.33
2011-01-24 12:30:00,111.34
2011-01-24 13:00:00,111.3
2011-01-24 13:30:00,111.38
2011-01-24 14:00:00,111.39
2011-01-24 14:30:00,111.41
2011-01-24 15:00:00,111.3
2011-01-24 15:30:00,111.24
2011-01-24 16:00:00,111.44
2011-01-25 10:00:00,111.47
2011-01-25 10:30:00,111.18
2011-01-25 11:00:00,111.38
2011-01-25 11:30:00,110.76
2011-01-25 12:00:00,110.88
2011-01-25 12:30:00,111.2
2011-01-25 13:00:00,111.19
2011-01-25 13:30:00,111.06
2011-01-25 14:00:00,111.12
2011-01-25 14:30:00,110.74
2011-01-25 15:00:00,110.85
2011-01-25 15:30:00,111.27
2011-01-25 16:00:00,111.5
2011-01-26 10:00:00,111.75
2011-01-26 10:30:00,112.13
2011-01-26 11:00:00,111.96
2011-01-26 11:30:00,111.82
2011-01-26 12:00:00,111.91
2011-01-26 12:30:00,111.96
2011-01-26 13:00:00,112.04
2011-01-26 13:30:00,112.05
2011-01-26 14:00:00,112.09
2011-01-26 14:30:00,111.99
2011-01-26 15:00:00,112.12
2011-01-26 15:30:00,112.12
2011-01-26 16:00:00,111.99
2011-01-27 10:00:00,112.21
2011-01-27 10:30:00,112.23
2011-01-27 11:00:00,112.13
2011-01-27 11:30:00,111.84
2011-01-27 12:00:00,111.95
2011-01-27 12:30:00,111.99
2011-01-27 13:00:00,112.14
2011-01-27 13:30:00,112.17
2011-01-27 14:00:00,112.18
2011-01-27 14:30:00,112.06
2011-01-27 15:00:00,112.2
2011-01-27 15:30:00,112.22
2011-01-27 16:00:00,112.23
2011-01-28 10:00:00,112.18
2011-01-28 10:30:00,111.62
2011-01-28 11:00:00,111.26
2011-01-28 11:30:00,111.17
2011-01-28 12:00:00,110.63
2011-01-28 12:30:00,110.57
2011-01-28 13:00:00,110.72
2011-01-28 13:30:00,110.45
2011-01-28 14:00:00,110.69
2011-01-28 14:30:00,110.56
2011-01-28 15:00:00,110.53
2011-01-28 15:30:00,110.24
2011-01-28 16:00:00,110.25
2011-01-31 10:00:00,110.41
2011-01-31 10:30:00,110.64
2011-01-31 11:00:00,110.74
2011-01-31 11:30:00,110.73
2011-01-31 12:00:00,110.81
2011-01-31 12:30:00,111.17
2011-01-31 13:00:00,111.02
2011-01-31 13:30:00,111.0
2011-01-31 14:00:00,111.06
2011-01-31 14:30:00,110.77
2011-01-31 15:00:00,110.87
2011-01-31 15:30:00,110.89
2011-01-31 16:00:00,111.06
2011-02-01 10:00:00,112.12
2011-02-01 10:30:00,112.27
2011-02-01 11:00:00,112.4
2011-02-01 11:30:00,112.42
2011-02-01 12:00:00,112.55
2011-02-01 12:30:00,112.77
2011-02-01 13:00:00,112.98
2011-02-01 13:30:00,112.95
2011-02-01 14:00:00,112.82
2011-02-01 14:30:00,112.83
2011-02-01 15:00:00,112.9
2011-02-01 15:30:00,112.88
2011-02-01 16:00:00,112.89
2011-02-02 10:00:00,112.83
2011-02-02 10:30:00,112.9
2011-02-02 11:00:00,112.77
2011-02-02 11:30:00,112.72
2011-02-02 12:00:00,112.82
2011-02-02 12:30:00,112.61
2011-02-02 13:00:00,112.73
2011-02-02 13:30:00,112.77
2011-02-02 14:00:00,112.7
2011-02-02 14:30:00,112.77
2011-02-02 15:00:00,112.8
2011-02-02 15:30:00,112.59
2011-02-02 16:00:00,112.64
2011-02-03 10:00:00,112.56
2011-02-03 10:30:00,112.12
2011-02-03 11:00:00,112.22
2011-02-03 11:30:00,112.3
2011-02-03 12:00:00,112.59
2011-02-03 12:30:00,112.56
2011-02-03 13:00:00,112.56
2011-02-03 13:30:00,112.58
2011-02-03 14:00:00,112.54
2011-02-03 14:30:00,112.61
2011-02-03 15:00:00,112.83
2011-02-03 15:30:00,112.94
2011-02-03 16:00:00,112.93
2011-02-04 10:00:00,112.89
2011-02-04 10:30:00,113.04
2011-02-04 11:00:00,112.63
2011-02-04 11:30:00,112.74
2011-02-04 12:00:00,112.74
2011-02-04 12:30:00,112.8
2011-02-04 13:00:00,112.91
2011-02-04 13:30:00,113.02
2011-02-04 14:00:00,113.08
2011-02-04 14:30:00,113.02
2011-02-04 15:00:00,113.12
2011-02-04 15:30:00,113.14
2011-02-04 16:00:00,113.21
2011-02-07 10:00:00,113.75
2011-02-07 10:30:00,114.03
2011-02-07 11:00:00,114.16
2011-02-07 11:30:00,114.18
2011-02-07 12:00:00,114.15
2011-02-07 12:30:00,114.07
2011-02-07 13:00:00,114.1
2011-02-07 13:30:00,114.17
2011-02-07 14:00:00,114.15
2011-02-07 14:30:00,114.01
2011-02-07 15:00:00,113.88
2011-02-07 15:30:00,113.84
2011-02-07 16:00:00,113.96
2011-02-08 10:00:00,114.01
2011-02-08 10:30:00,114.12
2011-02-08 11:00:00,114.09
2011-02-08 11:30:00,114.13
2011-02-08 12:00:00,114.22
2011-02-08 12:30:00,114.24
2011-02-08 13:00:00,114.22
2011-02-08 13:30:00,114.12
2011-02-08 14:00:00,114.15
2011-02-08 14:30:00,114.29
2011-02-08 15:00:00,114.2
2011-02-08 15:30:00,114.32
2011-02-08 16:00:00,114.46
2011-02-09 10:00:00,114.22
2011-02-09 10:30:00,114.3
2011-02-09 11:00:00,114.33
2011-02-09 11:30:00,113.96
2011-02-09 12:00:00,113.89
2011-02-09 12:30:00,114.0
2011-02-09 13:00:00,113.99
2011-02-09 13:30:00,114.18
2011-02-09 14:00:00,113.98
2011-02-09 14:30:00,113.9
2011-02-09 15:00:00,113.78
2011-02-09 15:30:00,114.0
2011-02-09 16:00:00,114.26
2011-02-10 10:00:00,113.49
2011-02-10 10:30:00,113.89
2011-02-10 11:00:00,113.84
2011-02-10 11:30:00,114.17
2011-02-10 12:00:00,114.1
2011-02-10 12:30:00,114.15
2011-02-10 13:00:00,113.98
2011-02-10 13:30:00,113.94
2011-02-10 14:00:00,113.9
2011-02-10 14:30:00,114.09
2011-02-10 15:00:00,114.0
2011-02-10 15:30:00,114.16
2011-02-10 16:00:00,114.19
2011-02-11 10:00:00,114.06
2011-02-11 10:30:00,114.23
2011-02-11 11:00:00,114.57
2011-02-11 11:30:00,114.68
2011-02-11 12:00:00,114.63
2011-02-11 12:30:00,114.47
2011-02-11 13:00:00,114.63
2011-02-11 13:30:00,114.66
2011-02-11 14:00:00,114.79
2011-02-11 14:30:00,114.88
2011-02-11 15:00:00,114.95
2011-02-11 15:30:00,115.01
2011-02-11 16:00:00,114.91
2011-02-14 10:00:00,114.92
2011-02-14 10:30:00,115.01
2011-02-14 11:00:00,114.81
2011-02-14 11:30:00,114.91
2011-02-14 12:00:00,115.01
2011-02-14 12:30:00,115.09
2011-02-14 13:00:00,115.08
2011-02-14 13:30:00,115.1
2011-02-14 14:00:00,115.05
2011-02-14 14:30:00,115.1
2011-02-14 15:00:00,115.17
2011-02-14 15:30:00,115.11
2011-02-14 16:00:00,115.17
2011-02-15 10:00:00,115.01
2011-02-15 10:30:00,114.55
2011-02-15 11:00:00,114.8
2011-02-15 11:30:00,114.9
2011-02-15 12:00:00,114.73
2011-02-15 12:30:00,114.92
2011-02-15 13:00:00,114.87
2011-02-15 13:30:00,114.84
2011-02-15 14:00:00,114.83
2011-02-15 14:30:00,114.57
2011-02-15 15:00:00,114.75
2011-02-15 15:30:00,114.78
2011-02-15 16:00:00,114.82
2011-02-16 10:00:00,115.38
2011-02-16 10:30:00,115.47
2011-02-16 11:00:00,115.67
2011-02-16 11:30:00,115.43
2011-02-16 12:00:00,115.43
2011-02-16 12:30:00,115.22
2011-02-16 13:00:00,115.35
2011-02-16 13:30:00,115.33
2011-02-16 14:00:00,115.48
2011-02-16 14:30:00,115.35
2011-02-16 15:00:00,115.5
2011-02-16 15:30:00,115.53
2011-02-16 16:00:00,115.57
2011-02-17 10:00:00,115.4
2011-02-17 10:30:00,115.36
2011-02-17 11:00:00,115.44
2011-02-17 11:30:00,115.7
2011-02-17 12:00:00,115.73
2011-02-17 12:30:00,115.74
2011-02-17 13:00:00,115.72
2011-02-17 13:30:00,115.92
2011-02-17 14:00:00,115.91
2011-02-17 14:30:00,115.86
2011-02-17 15:00:00,115.92
2011-02-17 15:30:00,115.99
2011-02-17 16:00:00,115.88
2011-02-18 10:00:00,116.01
2011-02-18 10:30:00,115.99
2011-02-18 11:00:00,115.97
2011-02-18 11:30:00,116.18
2011-02-18 12:00:00,116.19
2011-02-18 12:30:00,116.24
2011-02-18 13:00:00,116.19
2011-02-18 13:30:00,116.1
2011-02-18 14:00:00,116.06
2011-02-18 14:30:00,115.75
2011-02-18 15:00:00,116.01
2011-02-18 15:30:00,115.93
2011-02-18 16:00:00,116.19
2011-02-22 10:00:00,115.26
2011-02-22 10:30:00,115.22
2011-02-22 11:00:00,115.27
2011-02-22 11:30:00,114.93
2011-02-22 12:00:00,114.61
2011-02-22 12:30:00,114.52
2011-02-22 13:00:00,114.03
2011-02-22 13:30:00,113.93
2011-02-22 14:00:00,113.96
2011-02-22 14:30:00,114.02
2011-02-22 15:00:00,113.94
2011-02-22 15:30:00,113.65
2011-02-22 16:00:00,113.81
2011-02-23 10:00:00,113.65
2011-02-23 10:30:00,113.73
2011-02-23 11:00:00,113.65
2011-02-23 11:30:00,113.36
2011-02-23 12:00:00,113.06
2011-02-23 12:30:00,112.9
2011-02-23 13:00:00,112.85
2011-02-23 13:30:00,112.66
2011-02-23 14:00:00,112.99
2011-02-23 14:30:00,113.17
2011-02-23 15:00:00,113.33
2011-02-23 15:30:00,113.33
2011-02-23 16:00:00,113.12
2011-02-24 10:00:00,113.21
2011-02-24 10:30:00,113.14
2011-02-24 11:00:00,112.99
2011-02-24 11:30:00,113.14
2011-02-24 12:00:00,112.83
2011-02-24 12:30:00,112.58
2011-02-24 13:00:00,112.64
2011-02-24 13:30:00,112.52
2011-02-24 14:00:00,112.16
2011-02-24 14:30:00,112.65
2011-02-24 15:00:00,112.89
2011-02-24 15:30:00,113.25
2011-02-24 16:00:00,112.97
2011-02-25 10:00:00,113.95
2011-02-25 10:30:00,113.93
2011-02-25 11:00:00,114.04
2011-02-25 11:30:00,113.86
2011-02-25 12:00:00,113.83
2011-02-25 12:30:00,113.98
2011-02-25 13:00:00,114.09
2011-02-25 13:30:00,114.2
2011-02-25 14:00:00,114.18
2011-02-25 14:30:00,114.22
2011-02-25 15:00:00,114.22
2011-02-25 15:30:00,114.19
2011-02-25 16:00:00,114.21
2011-02-28 10:00:00,114.93
2011-02-28 10:30:00,115.02
2011-02-28 11:00:00,115.0
2011-02-28 11:30:00,114.73
2011-02-28 12:00:00,114.7
2011-02-28 12:30:00,114.79
2011-02-28 13:00:00,114.54
2011-02-28 13:30:00,114.37
2011-02-28 14:00:00,114.34
2011-02-28 14:30:00,114.6
2011-02-28 15:00:00,114.66
2011-02-28 15:30:00,114.74
2011-02-28 16:00:00,114.99
2011-03-01 10:00:00,114.94
2011-03-01 10:30:00,114.22
2011-03-01 11:00:00,114.7
2011-03-01 11:30:00,114.3
2011-03-01 12:00:00,113.86
2011-03-01 12:30:00,113.84
2011-03-01 13:00:00,113.79
2011-03-01 13:30:00,113.65
2011-03-01 14:00:00,113.6
2011-03-01 14:30:00,113.29
2011-03-01 15:00:00,113.35
2011-03-01 15:30:00,113.35
2011-03-01 16:00:00,113.01
2011-03-02 10:00:00,113.37
2011-03-02 10:30:00,113.32
2011-03-02 11:00:00,113.63
2011-03-02 11:30:00,113.36
2011-03-02 12:00:00,112.82
2011-03-02 12:30:00,113.21
2011-03-02 13:00:00,113.34
2011-03-02 13:30:00,113.33
2011-03-02 14:00:00,113.2
2011-03-02 14:30:00,113.31
2011-03-02 15:00:00,113.58
2011-03-02 15:30:00,113.39
2011-03-02 16:00:00,113.27
2011-03-03 10:00:00,114.71
2011-03-03 10:30:00,114.42
2011-03-03 11:00:00,114.79
2011-03-03 11:30:00,114.79
2011-03-03 12:00:00,114.94
2011-03-03 12:30:00,114.92
2011-03-03 13:00:00,115.05
2011-03-03 13:30:00,114.96
2011-03-03 14:00:00,115.02
2011-03-03 14:30:00,115.16
2011-03-03 15:00:00,115.32
2011-03-03 15:30:00,115.22
2011-03-03 16:00:00,115.2
2011-03-04 10:00:00,115.11
2011-03-04 10:30:00,114.47
2011-03-04 11:00:00,114.72
2011-03-04 11:30:00,114.58
2011-03-04 12:00:00,114.28
2011-03-04 12:30:00,113.83
2011-03-04 13:00:00,113.92
2011-03-04 13:30:00,113.84
2011-03-04 14:00:00,113.78
2011-03-04 14:30:00,113.8
2011-03-04 15:00:00,114.1
2011-03-04 15:30:00,113.71
2011-03-04 16:00:00,114.41
2011-03-07 10:00:00,114.85
2011-03-07 10:30:00,114.52
2011-03-07 11:00:00,113.96
2011-03-07 11:30:00,113.67
2011-03-07 12:00:00,113.39
2011-03-07 12:30:00,113.27
2011-03-07 13:00:00,113.08
2011-03-07 13:30:00,113.02
2011-03-07 14:00:00,113.19
2011-03-07 14:30:00,113.3
2011-03-07 15:00:00,113.29
2011-03-07 15:30:00,113.56
2011-03-07 16:00:00,113.48
2011-03-08 10:00:00,113.74
2011-03-08 10:30:00,114.11
2011-03-08 11:00:00,114.11
2011-03-08 11:30:00,114.51
2011-03-08 12:00:00,114.75
2011-03-08 12:30:00,114.66
2011-03-08 13:00:00,114.55
2011-03-08 13:30:00,114.57
2011-03-08 14:00:00,114.63
2011-03-08 14:30:00,114.43
2011-03-08 15:00:00,114.63
2011-03-08 15:30:00,114.59
2011-03-08 16:00:00,114.47
2011-03-09 10:00:00,113.99
2011-03-09 10:30:00,114.48
2011-03-09 11:00:00,113.66
2011-03-09 11:30:00,113.93
2011-03-09 12:00:00,114.41
2011-03-09 12:30:00,114.28
2011-03-09 13:00:00,114.4
2011-03-09 13:30:00,114.41
2011-03-09 14:00:00,114.26
2011-03-09 14:30:00,114.22
2011-03-09 15:00:00,114.3
2011-03-09 15:30:00,114.29
2011-03-09 16:00:00,114.27
2011-03-10 10:00:00,112.57
2011-03-10 10:30:00,112.39
2011-03-10 11:00:00,112.65
2011-03-10 11:30:00,112.64
2011-03-10 12:00:00,112.96
2011-03-10 12:30:00,112.63
2011-03-10 13:00:00,112.95
2011-03-10 13:30:00,112.55
2011-03-10 14:00:00,112.4
2011-03-10 14:30:00,112.49
2011-03-10 15:00:00,112.44
2011-03-10 15:30:00,112.2
2011-03-10 16:00:00,112.16
2011-03-11 10:00:00,112.22
2011-03-11 10:30:00,112.25
2011-03-11 11:00:00,112.32
2011-03-11 11:30:00,112.33
2011-03-11 12:00:00,112.76
2011-03-11 12:30:00,112.81
2011-03-11 13:00:00,112.77
2011-03-11 13:30:00,112.62
2011-03-11 14:00:00,112.67
2011-03-11 14:30:00,112.95
2011-03-11 15:00:00,113.01
2011-03-11 15:30:00,113.34
2011-03-11 16:00:00,112.95
2011-03-14 10:00:00,112.5
2011-03-14 10:30:00,112.19
2011-03-14 11:00:00,111.9
2011-03-14 11:30:00,111.54
2011-03-14 12:00:00,111.65
2011-03-14 12:30:00,111.63
2011-03-14 13:00:00,111.67
2011-03-14 13:30:00,111.74
2011-03-14 14:00:00,111.78
2011-03-14 14:30:00,112.01
2011-03-14 15:00:00,111.86
2011-03-14 15:30:00,112.08
2011-03-14 16:00:00,112.2
2011-03-15 10:00:00,109.5
2011-03-15 10:30:00,110.24
2011-03-15 11:00:00,110.18
2011-03-15 11:30:00,110.32
2011-03-15 12:00:00,110.34
2011-03-15 12:30:00,110.73
2011-03-15 13:00:00,110.54
2011-03-15 13:30:00,110.43
2011-03-15 14:00:00,110.66
2011-03-15 14:30:00,110.92
2011-03-15 15:00:00,111.01
2011-03-15 15:30:00,111.32
2011-03-15 16:00:00,110.93
2011-03-16 10:00:00,110.65
2011-03-16 10:30:00,110.8
2011-03-16 11:00:00,110.14
2011-03-16 11:30:00,110.26
2011-03-16 12:00:00,109.72
2011-03-16 12:30:00,109.79
2011-03-16 13:00:00,109.79
2011-03-16 13:30:00,109.45
2011-03-16 14:00:00,109.16
2011-03-16 14:30:00,108.79
2011-03-16 15:00:00,109.57
2011-03-16 15:30:00,109.15
2011-03-16 16:00:00,108.85
2011-03-17 10:00:00,110.46
2011-03-17 10:30:00,110.74
2011-03-17 11:00:00,110.7
2011-03-17 11:30:00,110.37
2011-03-17 12:00:00,110.33
2011-03-17 12:30:00,110.63
2011-03-17 13:00:00,110.48
2011-03-17 13:30:00,110.05
2011-03-17 14:00:00,109.91
2011-03-17 14:30:00,110.02
2011-03-17 15:00:00,110.28
2011-03-17 15:30:00,110.12
2011-03-17 16:00:00,110.35
2011-03-18 10:00:00,111.49
2011-03-18 10:30:00,111.1
2011-03-18 11:00:00,111.55
2011-03-18 11:30:00,111.03
2011-03-18 12:00:00,111.15
2011-03-18 12:30:00,111.26
2011-03-18 13:00:00,111.07
2011-03-18 13:30:00,111.17
2011-03-18 14:00:00,111.1
2011-03-18 14:30:00,110.89
2011-03-18 15:00:00,110.7
2011-03-18 15:30:00,110.71
2011-03-18 16:00:00,110.83
2011-03-21 10:00:00,112.5
2011-03-21 10:30:00,112.65
2011-03-21 11:00:00,112.51
2011-03-21 11:30:00,112.59
2011-03-21 12:00:00,112.5
2011-03-21 12:30:00,112.65
2011-03-21 13:00:00,112.5
2011-03-21 13:30:00,112.37
2011-03-21 14:00:00,112.58
2011-03-21 14:30:00,112.57
2011-03-21 15:00:00,112.48
2011-03-21 15:30:00,112.33
2011-03-21 16:00:00,112.56
2011-03-22 10:00:00,112.25
2011-03-22 10:30:00,112.49
2011-03-22 11:00:00,112.1
2011-03-22 11:30:00,112.2
2011-03-22 12:00:00,112.36
2011-03-22 12:30:00,112.3
2011-03-22 13:00:00,112.27
2011-03-22 13:30:00,112.08
2011-03-22 14:00:00,112.24
2011-03-22 14:30:00,112.06
2011-03-22 15:00:00,112.17
2011-03-22 15:30:00,112.21
2011-03-22 16:00:00,112.16
2011-03-23 10:00:00,111.61
2011-03-23 10:30:00,111.49
2011-03-23 11:00:00,111.49
2011-03-23 11:30:00,111.75
2011-03-23 12:00:00,111.7
2011-03-23 12:30:00,112.08
2011-03-23 13:00:00,112.01
2011-03-23 13:30:00,112.06
2011-03-23 14:00:00,112.23
2011-03-23 14:30:00,112.21
2011-03-23 15:00:00,112.5
2011-03-23 15:30:00,112.65
2011-03-23 16:00:00,112.43
2011-03-24 10:00:00,112.56
2011-03-24 10:30:00,112.75
2011-03-24 11:00:00,113.18
2011-03-24 11:30:00,113.21
2011-03-24 12:00:00,113.27
2011-03-24 12:30:00,113.38
2011-03-24 13:00:00,113.14
2011-03-24 13:30:00,113.33
2011-03-24 14:00:00,113.27
2011-03-24 14:30:00,113.35
2011-03-24 15:00:00,113.35
2011-03-24 15:30:00,113.61
2011-03-24 16:00:00,113.5
2011-03-25 10:00:00,113.72
2011-03-25 10:30:00,113.9
2011-03-25 11:00:00,114.23
2011-03-25 11:30:00,114.17
2011-03-25 12:00:00,114.25
2011-03-25 12:30:00,114.27
2011-03-25 13:00:00,114.1
2011-03-25 13:30:00,114.15
2011-03-25 14:00:00,114.06
2011-03-25 14:30:00,113.91
2011-03-25 15:00:00,114.07
2011-03-25 15:30:00,113.99
2011-03-25 16:00:00,113.88
2011-03-28 10:00:00,114.23
2011-03-28 10:30:00,114.28
2011-03-28 11:00:00,114.08
2011-03-28 11:30:00,114.12
2011-03-28 12:00:00,113.99
2011-03-28 12:30:00,114.01
2011-03-28 13:00:00,114.08
2011-03-28 13:30:00,114.11
2011-03-28 14:00:00,114.01
2011-03-28 14:30:00,114.01
2011-03-28 15:00:00,113.97
2011-03-28 15:30:00,113.94
2011-03-28 16:00:00,113.56
2011-03-29 10:00:00,113.26
2011-03-29 10:30:00,113.67
2011-03-29 11:00:00,113.78
2011-03-29 11:30:00,114.03
2011-03-29 12:00:00,113.96
2011-03-29 12:30:00,113.94
2011-03-29 13:00:00,114.05
2011-03-29 13:30:00,113.98
2011-03-29 14:00:00,114.05
2011-03-29 14:30:00,114.14
2011-03-29 15:00:00,114.3
2011-03-29 15:30:00,114.3
2011-03-29 16:00:00,114.36
2011-03-30 10:00:00,115.08
2011-03-30 10:30:00,114.85
2011-03-30 11:00:00,115.08
2011-03-30 11:30:00,115.04
2011-03-30 12:00:00,115.12
2011-03-30 12:30:00,115.32
2011-03-30 13:00:00,115.33
2011-03-30 13:30:00,115.34
2011-03-30 14:00:00,115.32
2011-03-30 14:30:00,115.37
2011-03-30 15:00:00,115.28
2011-03-30 15:30:00,115.22
2011-03-30 16:00:00,115.12
2011-03-31 10:00:00,115.05
2011-03-31 10:30:00,115.19
2011-03-31 11:00:00,115.22
2011-03-31 11:30:00,115.01
2011-03-31 12:00:00,115.04
2011-03-31 12:30:00,115.19
2011-03-31 13:00:00,115.25
2011-03-31 13:30:00,115.23
2011-03-31 14:00:00,115.2
2011-03-31 14:30:00,115.12
2011-03-31 15:00:00,115.19
2011-03-31 15:30:00,115.17
2011-03-31 16:00:00,115.03
2011-04-01 10:00:00,115.5
2011-04-01 10:30:00,115.86
2011-04-01 11:00:00,115.79
2011-04-01 11:30:00,115.89
2011-04-01 12:00:00,115.92
2011-04-01 12:30:00,115.87
2011-04-01 13:00:00,115.8
2011-04-01 13:30:00,115.73
2011-04-01 14:00:00,115.79
2011-04-01 14:30:00,115.8
2011-04-01 15:00:00,115.46
2011-04-01 15:30:00,115.37
2011-04-01 16:00:00,115.43
2011-04-04 10:00:00,115.6
2011-04-04 10:30:00,115.63
2011-04-04 11:00:00,115.55
2011-04-04 11:30:00,115.62
2011-04-04 12:00:00,115.61
2011-04-04 12:30:00,115.6
2011-04-04 13:00:00,115.49
2011-04-04 13:30:00,115.51
2011-04-04 14:00:00,115.3
2011-04-04 14:30:00,115.4
2011-04-04 15:00:00,115.38
2011-04-04 15:30:00,115.48
2011-04-04 16:00:00,115.57
2011-04-05 10:00:00,115.35
2011-04-05 10:30:00,115.74
2011-04-05 11:00:00,115.73
2011-04-05 11:30:00,115.78
2011-04-05 12:00:00,115.92
2011-04-05 12:30:00,115.9
2011-04-05 13:00:00,115.94
2011-04-05 13:30:00,115.94
2011-04-05 14:00:00,115.87
2011-04-05 14:30:00,115.89
2011-04-05 15:00:00,115.73
2011-04-05 15:30:00,115.57
2011-04-05 16:00:00,115.49
2011-04-06 10:00:00,116.05
2011-04-06 10:30:00,115.9
2011-04-06 11:00:00,115.98
2011-04-06 11:30:00,115.79
2011-04-06 12:00:00,115.54
2011-04-06 12:30:00,115.62
2011-04-06 13:00:00,115.58
2011-04-06 13:30:00,115.73
2011-04-06 14:00:00,115.73
2011-04-06 14:30:00,115.74
2011-04-06 15:00:00,115.85
2011-04-06 15:30:00,115.88
2011-04-06 16:00:00,115.86
2011-04-07 10:00:00,116.01
2011-04-07 10:30:00,115.86
2011-04-07 11:00:00,115.6
2011-04-07 11:30:00,115.44
2011-04-07 12:00:00,115.52
2011-04-07 12:30:00,115.56
2011-04-07 13:00:00,115.72
2011-04-07 13:30:00,115.41
2011-04-07 14:00:00,115.37
2011-04-07 14:30:00,115.29
2011-04-07 15:00:00,115.48
2011-04-07 15:30:00,115.41
2011-04-07 16:00:00,115.59
2011-04-08 10:00:00,115.94
2011-04-08 10:30:00,115.67
2011-04-08 11:00:00,115.51
2011-04-08 11:30:00,115.53
2011-04-08 12:00:00,115.65
2011-04-08 12:30:00,115.6
2011-04-08 13:00:00,115.47
2011-04-08 13:30:00,115.54
2011-04-08 14:00:00,115.52
2011-04-08 14:30:00,115.35
2011-04-08 15:00:00,114.85
2011-04-08 15:30:00,114.95
2011-04-08 16:00:00,115.21
2011-04-11 10:00:00,115.59
2011-04-11 10:30:00,115.33
2011-04-11 11:00:00,115.51
2011-04-11 11:30:00,115.4
2011-04-11 12:00:00,115.32
2011-04-11 12:30:00,115.27
2011-04-11 13:00:00,114.91
2011-04-11 13:30:00,114.99
2011-04-11 14:00:00,115.08
2011-04-11 14:30:00,115.09
2011-04-11 15:00:00,114.77
2011-04-11 15:30:00,114.72
2011-04-11 16:00:00,114.84
2011-04-12 10:00:00,113.95
2011-04-12 10:30:00,114.0
2011-04-12 11:00:00,113.65
2011-04-12 11:30:00,113.73
2011-04-12 12:00:00,113.81
2011-04-12 12:30:00,113.82
2011-04-12 13:00:00,113.92
2011-04-12 13:30:00,113.99
2011-04-12 14:00:00,114.08
2011-04-12 14:30:00,114.25
2011-04-12 15:00:00,114.05
2011-04-12 15:30:00,113.8
2011-04-12 16:00:00,113.91
2011-04-13 10:00:00,114.26
2011-04-13 10:30:00,114.29
2011-04-13 11:00:00,114.43
2011-04-13 11:30:00,114.11
2011-04-13 12:00:00,113.9
2011-04-13 12:30:00,113.84
2011-04-13 13:00:00,113.72
2011-04-13 13:30:00,113.84
2011-04-13 14:00:00,113.78
2011-04-13 14:30:00,113.99
2011-04-13 15:00:00,114.16
2011-04-13 15:30:00,114.1
2011-04-13 16:00:00,113.96
2011-04-14 10:00:00,113.32
2011-04-14 10:30:00,113.7
2011-04-14 11:00:00,113.59
2011-04-14 11:30:00,113.58
2011-04-14 12:00:00,113.62
2011-04-14 12:30:00,113.81
2011-04-14 13:00:00,113.91
